label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
stop,0.29,0.57,0.36,0.52,0.42,0.44,0.45,0.36,0.47,0.31,0.34,0.31,0.35,0.20,0.34,0.14,0.34,0.08,0.30,0.30,0.29,0.19,0.28,0.11,0.27,0.05,0.26,0.32,0.24,0.22,0.23,0.15,0.22,0.10,0.22,0.35,0.19,0.28,0.18,0.23,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.29,0.58,0.37,0.53,0.42,0.45,0.45,0.38,0.48,0.32,0.36,0.32,0.37,0.22,0.36,0.15,0.36,0.09,0.31,0.31,0.31,0.19,0.30,0.12,0.29,0.06,0.27,0.32,0.25,0.22,0.24,0.16,0.24,0.10,0.23,0.36,0.21,0.28,0.20,0.23,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.30,0.59,0.38,0.55,0.43,0.47,0.46,0.39,0.50,0.33,0.37,0.33,0.38,0.23,0.38,0.16,0.37,0.10,0.32,0.32,0.32,0.20,0.32,0.13,0.31,0.06,0.28,0.33,0.27,0.23,0.26,0.16,0.25,0.10,0.24,0.37,0.22,0.29,0.21,0.24,0.20,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.31,0.60,0.38,0.56,0.44,0.48,0.47,0.40,0.50,0.35,0.38,0.34,0.39,0.24,0.39,0.17,0.39,0.11,0.33,0.33,0.33,0.21,0.33,0.13,0.32,0.07,0.29,0.34,0.28,0.24,0.27,0.17,0.26,0.11,0.24,0.37,0.23,0.29,0.22,0.24,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.32,0.67,0.40,0.63,0.46,0.56,0.49,0.48,0.53,0.43,0.40,0.41,0.41,0.31,0.42,0.24,0.42,0.18,0.35,0.40,0.36,0.27,0.36,0.20,0.35,0.13,0.31,0.41,0.30,0.29,0.29,0.22,0.29,0.16,0.26,0.43,0.25,0.35,0.24,0.29,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.32,0.69,0.40,0.66,0.46,0.58,0.50,0.51,0.53,0.46,0.40,0.43,0.42,0.33,0.42,0.26,0.43,0.20,0.35,0.42,0.36,0.29,0.36,0.21,0.36,0.15,0.31,0.43,0.30,0.31,0.30,0.24,0.29,0.18,0.26,0.45,0.25,0.37,0.24,0.31,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.32,0.71,0.40,0.68,0.46,0.61,0.50,0.53,0.54,0.48,0.40,0.46,0.42,0.35,0.43,0.28,0.43,0.22,0.35,0.44,0.36,0.31,0.36,0.23,0.36,0.17,0.31,0.44,0.30,0.33,0.30,0.26,0.30,0.20,0.26,0.47,0.25,0.38,0.25,0.33,0.25,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.31,0.74,0.40,0.71,0.46,0.63,0.50,0.56,0.54,0.51,0.40,0.48,0.43,0.37,0.43,0.30,0.43,0.24,0.35,0.46,0.37,0.33,0.37,0.25,0.37,0.19,0.31,0.46,0.31,0.35,0.30,0.28,0.30,0.22,0.26,0.49,0.25,0.40,0.25,0.35,0.25,0.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.30,0.76,0.39,0.73,0.46,0.66,0.50,0.59,0.54,0.54,0.40,0.50,0.43,0.40,0.44,0.33,0.44,0.27,0.35,0.48,0.37,0.36,0.37,0.28,0.38,0.21,0.31,0.49,0.31,0.37,0.31,0.30,0.31,0.25,0.26,0.51,0.25,0.42,0.25,0.37,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.80,0.88,0.72,0.88,0.66,0.81,0.62,0.73,0.59,0.68,0.69,0.67,0.67,0.57,0.66,0.50,0.65,0.45,0.74,0.65,0.73,0.53,0.72,0.45,0.71,0.39,0.79,0.65,0.79,0.53,0.78,0.46,0.78,0.40,0.84,0.66,0.85,0.58,0.86,0.52,0.86,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.82,0.35,0.80,0.42,0.73,0.46,0.65,0.50,0.61,0.38,0.57,0.41,0.47,0.42,0.40,0.43,0.34,0.33,0.54,0.35,0.42,0.36,0.34,0.37,0.27,0.28,0.54,0.29,0.42,0.29,0.35,0.30,0.29,0.23,0.56,0.23,0.47,0.23,0.41,0.23,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.79,0.89,0.71,0.87,0.65,0.80,0.61,0.72,0.58,0.67,0.68,0.66,0.65,0.56,0.64,0.49,0.64,0.44,0.73,0.63,0.71,0.52,0.70,0.45,0.69,0.39,0.78,0.63,0.77,0.52,0.77,0.45,0.77,0.39,0.82,0.65,0.84,0.57,0.84,0.51,0.84,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.24,0.83,0.33,0.80,0.40,0.74,0.45,0.66,0.49,0.62,0.37,0.58,0.40,0.48,0.42,0.42,0.43,0.36,0.32,0.55,0.34,0.43,0.35,0.35,0.36,0.28,0.27,0.55,0.28,0.43,0.28,0.36,0.29,0.30,0.22,0.56,0.22,0.48,0.22,0.42,0.22,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.78,0.89,0.70,0.88,0.63,0.80,0.60,0.71,0.57,0.66,0.67,0.66,0.64,0.56,0.63,0.50,0.63,0.44,0.72,0.63,0.70,0.51,0.69,0.44,0.68,0.38,0.76,0.63,0.76,0.52,0.76,0.45,0.75,0.39,0.81,0.65,0.82,0.57,0.82,0.51,0.82,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.23,0.83,0.31,0.81,0.39,0.74,0.43,0.67,0.48,0.63,0.35,0.59,0.39,0.49,0.40,0.42,0.41,0.37,0.30,0.56,0.33,0.44,0.34,0.36,0.35,0.29,0.25,0.56,0.26,0.44,0.27,0.37,0.28,0.31,0.20,0.58,0.20,0.49,0.21,0.43,0.21,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.77,0.89,0.69,0.87,0.63,0.80,0.60,0.72,0.56,0.66,0.66,0.66,0.63,0.56,0.62,0.49,0.61,0.44,0.71,0.63,0.69,0.51,0.68,0.44,0.67,0.38,0.75,0.63,0.75,0.52,0.74,0.45,0.74,0.39,0.80,0.64,0.81,0.56,0.81,0.51,0.81,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.21,0.84,0.30,0.81,0.37,0.75,0.42,0.68,0.46,0.63,0.34,0.60,0.37,0.50,0.39,0.43,0.40,0.38,0.29,0.57,0.31,0.45,0.32,0.37,0.33,0.30,0.24,0.56,0.25,0.45,0.26,0.38,0.26,0.32,0.19,0.58,0.19,0.50,0.19,0.44,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.88,0.67,0.86,0.60,0.78,0.57,0.70,0.54,0.65,0.64,0.64,0.61,0.54,0.60,0.48,0.59,0.43,0.68,0.62,0.66,0.50,0.65,0.43,0.64,0.37,0.73,0.62,0.72,0.50,0.72,0.44,0.71,0.38,0.78,0.63,0.79,0.55,0.79,0.50,0.78,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,0.85,0.25,0.83,0.32,0.75,0.36,0.68,0.40,0.64,0.28,0.61,0.31,0.51,0.32,0.45,0.33,0.39,0.23,0.58,0.25,0.46,0.26,0.39,0.27,0.32,0.18,0.58,0.19,0.47,0.19,0.40,0.20,0.34,0.13,0.60,0.13,0.51,0.13,0.46,0.13,0.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.87,0.67,0.85,0.60,0.78,0.57,0.70,0.54,0.65,0.64,0.64,0.61,0.54,0.60,0.48,0.59,0.42,0.68,0.61,0.66,0.50,0.65,0.43,0.65,0.37,0.73,0.61,0.72,0.50,0.72,0.43,0.71,0.38,0.77,0.63,0.78,0.55,0.78,0.50,0.78,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,0.85,0.24,0.82,0.31,0.75,0.35,0.68,0.39,0.64,0.27,0.61,0.30,0.51,0.31,0.45,0.32,0.39,0.22,0.58,0.24,0.46,0.25,0.39,0.26,0.33,0.17,0.58,0.18,0.47,0.19,0.40,0.19,0.34,0.12,0.60,0.12,0.52,0.12,0.46,0.12,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.87,0.67,0.85,0.60,0.78,0.57,0.70,0.53,0.65,0.63,0.64,0.61,0.54,0.60,0.47,0.59,0.42,0.68,0.61,0.66,0.49,0.65,0.42,0.65,0.36,0.73,0.61,0.72,0.50,0.72,0.43,0.71,0.38,0.77,0.63,0.78,0.55,0.78,0.49,0.78,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.15,0.85,0.23,0.82,0.30,0.76,0.34,0.69,0.38,0.64,0.26,0.61,0.29,0.51,0.30,0.45,0.31,0.39,0.21,0.59,0.23,0.47,0.24,0.39,0.24,0.33,0.16,0.59,0.17,0.48,0.17,0.41,0.18,0.35,0.12,0.60,0.11,0.52,0.11,0.46,0.11,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.87,0.67,0.85,0.60,0.78,0.57,0.70,0.54,0.65,0.64,0.64,0.61,0.54,0.60,0.47,0.59,0.42,0.68,0.61,0.67,0.49,0.65,0.42,0.65,0.36,0.73,0.61,0.72,0.50,0.72,0.43,0.71,0.37,0.77,0.63,0.78,0.55,0.78,0.50,0.78,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.14,0.85,0.22,0.82,0.29,0.75,0.33,0.69,0.37,0.64,0.25,0.61,0.28,0.51,0.29,0.45,0.29,0.39,0.20,0.59,0.22,0.47,0.23,0.39,0.23,0.33,0.16,0.59,0.16,0.48,0.17,0.41,0.17,0.35,0.11,0.61,0.10,0.52,0.10,0.47,0.10,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.87,0.67,0.85,0.60,0.78,0.57,0.70,0.53,0.65,0.64,0.64,0.61,0.54,0.60,0.47,0.59,0.42,0.69,0.61,0.67,0.50,0.66,0.42,0.65,0.36,0.73,0.61,0.72,0.50,0.72,0.43,0.71,0.37,0.78,0.63,0.78,0.55,0.78,0.50,0.78,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.14,0.85,0.22,0.82,0.29,0.76,0.33,0.69,0.36,0.64,0.24,0.61,0.27,0.51,0.28,0.45,0.29,0.39,0.20,0.59,0.21,0.47,0.22,0.40,0.23,0.33,0.15,0.59,0.15,0.48,0.16,0.41,0.16,0.35,0.10,0.61,0.10,0.52,0.10,0.47,0.10,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.76,0.90,0.67,0.87,0.61,0.80,0.58,0.72,0.54,0.67,0.64,0.66,0.62,0.56,0.61,0.50,0.60,0.44,0.69,0.63,0.67,0.52,0.66,0.44,0.66,0.38,0.74,0.63,0.73,0.52,0.73,0.46,0.72,0.40,0.78,0.65,0.79,0.57,0.79,0.52,0.79,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.14,0.87,0.22,0.84,0.28,0.77,0.33,0.70,0.36,0.65,0.24,0.62,0.27,0.53,0.28,0.47,0.28,0.41,0.19,0.60,0.21,0.48,0.22,0.41,0.22,0.35,0.15,0.60,0.15,0.49,0.16,0.43,0.16,0.37,0.10,0.63,0.10,0.54,0.10,0.48,0.10,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.90,0.67,0.88,0.61,0.80,0.58,0.73,0.54,0.68,0.64,0.67,0.62,0.57,0.61,0.50,0.60,0.45,0.69,0.64,0.67,0.53,0.66,0.45,0.66,0.39,0.74,0.64,0.73,0.53,0.73,0.46,0.72,0.40,0.78,0.66,0.79,0.58,0.79,0.53,0.79,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.15,0.87,0.22,0.84,0.29,0.77,0.33,0.71,0.36,0.66,0.24,0.63,0.27,0.53,0.28,0.47,0.28,0.41,0.20,0.61,0.22,0.49,0.22,0.41,0.22,0.35,0.15,0.61,0.15,0.50,0.16,0.43,0.16,0.37,0.10,0.63,0.10,0.54,0.10,0.49,0.10,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.90,0.67,0.87,0.61,0.80,0.57,0.73,0.54,0.68,0.64,0.66,0.62,0.56,0.60,0.50,0.60,0.45,0.69,0.64,0.67,0.52,0.66,0.45,0.66,0.39,0.73,0.64,0.73,0.53,0.72,0.46,0.72,0.41,0.78,0.66,0.79,0.58,0.79,0.53,0.78,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.15,0.87,0.23,0.85,0.29,0.78,0.33,0.71,0.37,0.66,0.25,0.63,0.28,0.54,0.29,0.47,0.29,0.42,0.20,0.61,0.22,0.49,0.23,0.42,0.23,0.36,0.16,0.61,0.16,0.50,0.16,0.43,0.17,0.38,0.11,0.63,0.11,0.55,0.10,0.49,0.10,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.74,0.89,0.66,0.87,0.60,0.80,0.57,0.73,0.54,0.67,0.64,0.66,0.61,0.56,0.60,0.50,0.60,0.45,0.68,0.64,0.67,0.52,0.66,0.45,0.65,0.39,0.73,0.64,0.72,0.53,0.72,0.46,0.71,0.41,0.77,0.66,0.78,0.58,0.78,0.52,0.78,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.15,0.87,0.23,0.85,0.30,0.78,0.34,0.71,0.38,0.66,0.26,0.63,0.28,0.54,0.30,0.48,0.30,0.42,0.21,0.61,0.23,0.49,0.24,0.42,0.24,0.36,0.17,0.61,0.17,0.50,0.17,0.43,0.17,0.38,0.12,0.63,0.11,0.54,0.11,0.49,0.11,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.74,0.88,0.66,0.86,0.60,0.79,0.57,0.72,0.53,0.67,0.63,0.66,0.61,0.56,0.60,0.50,0.59,0.44,0.68,0.63,0.66,0.52,0.65,0.45,0.65,0.39,0.72,0.63,0.72,0.52,0.72,0.46,0.71,0.40,0.77,0.65,0.78,0.57,0.78,0.52,0.78,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,0.87,0.24,0.85,0.31,0.78,0.35,0.71,0.39,0.66,0.27,0.63,0.29,0.54,0.30,0.47,0.31,0.42,0.22,0.61,0.24,0.49,0.25,0.42,0.25,0.35,0.18,0.61,0.18,0.50,0.18,0.43,0.18,0.38,0.13,0.63,0.12,0.54,0.12,0.49,0.12,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.72,0.84,0.63,0.82,0.57,0.75,0.54,0.67,0.51,0.63,0.61,0.61,0.58,0.52,0.58,0.46,0.57,0.41,0.65,0.59,0.64,0.48,0.63,0.41,0.62,0.35,0.70,0.59,0.70,0.48,0.69,0.42,0.69,0.37,0.74,0.61,0.76,0.53,0.76,0.48,0.76,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.20,0.86,0.28,0.84,0.34,0.77,0.38,0.69,0.42,0.64,0.31,0.63,0.33,0.53,0.35,0.46,0.35,0.41,0.26,0.60,0.28,0.48,0.29,0.41,0.29,0.35,0.21,0.60,0.22,0.49,0.22,0.42,0.22,0.36,0.16,0.62,0.16,0.53,0.16,0.48,0.16,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.71,0.82,0.63,0.80,0.57,0.74,0.54,0.66,0.51,0.62,0.60,0.60,0.58,0.50,0.57,0.44,0.57,0.39,0.65,0.58,0.63,0.47,0.62,0.39,0.62,0.34,0.69,0.58,0.69,0.47,0.69,0.41,0.68,0.35,0.74,0.60,0.75,0.52,0.75,0.47,0.75,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
